service_line_id,region_code,region_name,operator_name,service_line_name,station_order,order_conflict,source_line_id,source_station_id,source_station_key,station_name
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,1,False,I11D1,D004,I11D1|D004,신사
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,2,False,I11D1,D005,I11D1|D005,논현
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,3,False,I11D1,D006,I11D1|D006,신논현
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,4,False,I11D1,D007,I11D1|D007,강남
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,5,False,I11D1,D008,I11D1|D008,양재(서초구청)
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,6,False,I11D1,D009,I11D1|D009,양재시민의숲(매헌)
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,7,False,I11D1,D010,I11D1|D010,청계산입구
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,8,False,I11D1,D011,I11D1|D011,판교
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,9,False,I11D1,D012,I11D1|D012,정자
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,10,False,I11D1,D013,I11D1|D013,미금
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,11,False,I11D1,D014,I11D1|D014,동천
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,12,False,I11D1,D015,I11D1|D015,수지구청
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,13,False,I11D1,D016,I11D1|D016,성복
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,14,False,I11D1,D017,I11D1|D017,상현
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,15,False,I11D1,D018,I11D1|D018,광교중앙(아주대)
SL_A91483BC5A01,01,수도권,네오트랜스주식회사,신분당,16,False,I11D1,D019,I11D1|D019,광교(경기대)
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,1,False,L41E1,Y110,L41E1|Y110,기흥(백남준아트센터)
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,2,False,L41E1,Y111,L41E1|Y111,강남대
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,3,False,L41E1,Y112,L41E1|Y112,지석
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,4,False,L41E1,Y113,L41E1|Y113,어정
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,5,False,L41E1,Y114,L41E1|Y114,동백(용인세브란스)
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,6,False,L41E1,Y115,L41E1|Y115,초당
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,7,False,L41E1,Y116,L41E1|Y116,삼가
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,8,False,L41E1,Y117,L41E1|Y117,시청·용인대
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,9,False,L41E1,Y118,L41E1|Y118,명지대
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,10,False,L41E1,Y119,L41E1|Y119,김량장
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,12,False,L41E1,Y121,L41E1|Y121,고진
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,13,False,L41E1,Y122,L41E1|Y122,보평
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,14,False,L41E1,Y123,L41E1|Y123,둔전
SL_1255E0D773FD,01,수도권,용인경량전철주식회사,에버라인,15,False,L41E1,Y124,L41E1|Y124,전대·에버랜드
SL_161E0D8970EF,04,광주,광주교통공사,1호선,1,False,S2901,100,S2901|100,녹동
SL_161E0D8970EF,04,광주,광주교통공사,1호선,2,False,S2901,101,S2901|101,소태
SL_161E0D8970EF,04,광주,광주교통공사,1호선,3,False,S2901,102,S2901|102,학동증심사입구
SL_161E0D8970EF,04,광주,광주교통공사,1호선,4,False,S2901,103,S2901|103,남광주
SL_161E0D8970EF,04,광주,광주교통공사,1호선,5,False,S2901,104,S2901|104,문화전당(구도청)
SL_161E0D8970EF,04,광주,광주교통공사,1호선,6,False,S2901,105,S2901|105,금남로4가
SL_161E0D8970EF,04,광주,광주교통공사,1호선,7,False,S2901,106,S2901|106,금남로5가
SL_161E0D8970EF,04,광주,광주교통공사,1호선,8,False,S2901,107,S2901|107,양동시장
SL_161E0D8970EF,04,광주,광주교통공사,1호선,9,False,S2901,108,S2901|108,돌고개
SL_161E0D8970EF,04,광주,광주교통공사,1호선,10,False,S2901,109,S2901|109,농성
SL_161E0D8970EF,04,광주,광주교통공사,1호선,11,False,S2901,110,S2901|110,화정
SL_161E0D8970EF,04,광주,광주교통공사,1호선,12,False,S2901,111,S2901|111,쌍촌
SL_161E0D8970EF,04,광주,광주교통공사,1호선,13,False,S2901,112,S2901|112,운천
SL_161E0D8970EF,04,광주,광주교통공사,1호선,14,False,S2901,113,S2901|113,상무
SL_161E0D8970EF,04,광주,광주교통공사,1호선,15,False,S2901,114,S2901|114,김대중컨벤션센터(마륵)
SL_161E0D8970EF,04,광주,광주교통공사,1호선,16,False,S2901,115,S2901|115,공항
SL_161E0D8970EF,04,광주,광주교통공사,1호선,17,False,S2901,116,S2901|116,송정공원
SL_161E0D8970EF,04,광주,광주교통공사,1호선,18,False,S2901,117,S2901|117,광주송정역
SL_161E0D8970EF,04,광주,광주교통공사,1호선,19,False,S2901,118,S2901|118,도산
SL_161E0D8970EF,04,광주,광주교통공사,1호선,20,False,S2901,119,S2901|119,평동
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,1,False,L41G1,G100,L41G1|G100,양촌역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,2,False,L41G1,G101,L41G1|G101,구래역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,3,False,L41G1,G102,L41G1|G102,마산역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,4,False,L41G1,G103,L41G1|G103,장기역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,5,False,L41G1,G104,L41G1|G104,운양역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,6,False,L41G1,G105,L41G1|G105,걸포북변역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,7,False,L41G1,G106,L41G1|G106,사우역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,8,False,L41G1,G107,L41G1|G107,풍무역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,9,False,L41G1,G108,L41G1|G108,고촌역
SL_93451329FB01,01,수도권,김포골드라인운영주식회사,김포골드라인,10,False,L41G1,G109,L41G1|G109,김포공항역
SL_A1B6A200F49C,01,수도권,구리도시공사,8호선,3,False,S1108,806,S1108|806,동구릉
SL_A1B6A200F49C,01,수도권,구리도시공사,8호선,4,False,S1108,807,S1108|807,구리(구리전통시장)
SL_A1B6A200F49C,01,수도권,구리도시공사,8호선,5,False,S1108,808,S1108|808,장자호수공원
SL_FA5E9BDA394E,01,수도권,지티엑스에이운영,GTX-A,2,False,I41K5,1512,I41K5|1512,성남역
SL_FA5E9BDA394E,01,수도권,지티엑스에이운영,GTX-A,3,False,I4105,1863,I4105|1863,구성역
SL_3C81D7F0F6F6,01,수도권,인천국제공항공사,자기부상,1,False,I28A1,A10,I28A1|A10,인천공항1터미널
SL_3C81D7F0F6F6,01,수도권,인천국제공항공사,자기부상,2,False,S28M1,102,S28M1|102,장기주차장역
SL_3C81D7F0F6F6,01,수도권,인천국제공항공사,자기부상,3,False,S28M1,103,S28M1|103,합동청사역
SL_3C81D7F0F6F6,01,수도권,인천국제공항공사,자기부상,4,False,S28M1,104,S28M1|104,파라다이스시티역
SL_3C81D7F0F6F6,01,수도권,인천국제공항공사,자기부상,5,False,S28M1,105,S28M1|105,워터파크역
SL_3C81D7F0F6F6,01,수도권,인천국제공항공사,자기부상,6,False,S28M1,106,S28M1|106,용유역
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,43,False,S1107,3753,S1107|3753,까치울
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,44,False,S1107,3754,S1107|3754,부천종합운동장
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,45,False,S1107,3755,S1107|3755,춘의
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,46,False,S1107,3756,S1107|3756,신중동
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,47,False,S1107,3757,S1107|3757,부천시청
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,48,False,S1107,3758,S1107|3758,상동
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,49,False,S1107,3759,S1107|3759,삼산체육관
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,50,False,S1107,3760,S1107|3760,굴포천
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,51,False,S1107,3761,S1107|3761,부평구청
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,52,False,S1107,3762,S1107|3762,산곡
SL_DB8963F0C9FE,01,수도권,인천교통공사,7호선,53,False,S1107,3763,S1107|3763,석남(거북시장)
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,11,False,S2801,3110,S2801|3110,계양
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,12,False,S2801,3111,S2801|3111,귤현
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,13,False,S2801,3112,S2801|3112,박촌
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,14,False,S2801,3113,S2801|3113,임학
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,15,False,S2801,3114,S2801|3114,계산
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,16,False,S2801,3115,S2801|3115,경인교대입구
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,17,False,S2801,3116,S2801|3116,작전
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,18,False,S2801,3117,S2801|3117,갈산
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,20,False,S2801,3119,S2801|3119,부평시장
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,21,False,S2801,3120,S2801|3120,부평
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,22,False,S2801,3121,S2801|3121,동수
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,23,False,S2801,3122,S2801|3122,부평삼거리
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,24,False,S2801,3123,S2801|3123,간석오거리
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,26,False,S2801,3125,S2801|3125,예술회관
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,27,False,S2801,3126,S2801|3126,인천터미널
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,28,False,S2801,3127,S2801|3127,문학경기장
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,29,False,S2801,3128,S2801|3128,선학
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,30,False,S2801,3129,S2801|3129,신연수
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,31,False,S2801,3130,S2801|3130,원인재
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,32,False,S2801,3131,S2801|3131,동춘
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,33,False,S2801,3132,S2801|3132,동막
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,34,False,S2801,3133,S2801|3133,캠퍼스타운
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,35,False,S2801,3134,S2801|3134,테크노파크
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,36,False,S2801,3135,S2801|3135,지식정보단지
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,37,False,S2801,3136,S2801|3136,인천대입구
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,38,False,S2801,3137,S2801|3137,센트럴파크
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,39,False,S2801,3138,S2801|3138,국제업무지구
SL_B67F73F93391,01,수도권,인천교통공사,인천1호선,40,False,S2801,3139,S2801|3139,송도달빛축제공원
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,1,False,S2802,3201,S2802|3201,검단오류
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,2,False,S2802,3202,S2802|3202,왕길
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,3,False,S2802,3203,S2802|3203,검단사거리
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,4,False,S2802,3204,S2802|3204,마전
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,5,False,S2802,3205,S2802|3205,완정
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,6,False,S2802,3206,S2802|3206,독정
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,7,False,S2802,3207,S2802|3207,검암
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,8,False,S2802,3208,S2802|3208,검바위
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,9,False,S2802,3209,S2802|3209,아시아드경기장
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,10,False,S2802,3210,S2802|3210,서구청
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,11,False,S2802,3211,S2802|3211,가정(루원시티)
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,12,False,S2802,3212,S2802|3212,가정중앙시장
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,14,False,S2802,3214,S2802|3214,서부여성회관
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,15,False,S2802,3215,S2802|3215,인천가좌
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,16,False,S2802,3216,S2802|3216,가재울
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,17,False,S2802,3217,S2802|3217,주안국가산단
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,18,False,S2802,3218,S2802|3218,주안
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,19,False,S2802,3219,S2802|3219,시민공원
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,20,False,S2802,3220,S2802|3220,석바위시장
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,22,False,S2802,3222,S2802|3222,석천사거리
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,23,False,S2802,3223,S2802|3223,모래내시장
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,24,False,S2802,3224,S2802|3224,만수
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,25,False,S2802,3225,S2802|3225,남동구청
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,26,False,S2802,3226,S2802|3226,인천대공원
SL_4D8C08B5A4F1,01,수도권,인천교통공사,인천2호선,27,False,S2802,3227,S2802|3227,운연
SL_9466C01B2356,01,수도권,코레일,1호선,1,False,I4102,1919,I4102|1919,연천역
SL_9466C01B2356,01,수도권,코레일,1호선,2,False,I4102,1918,I4102|1918,전곡역
SL_9466C01B2356,01,수도권,코레일,1호선,3,False,I4102,1917,I4102|1917,청산역
SL_9466C01B2356,01,수도권,코레일,1호선,4,False,I4102,1916,I4102|1916,소요산역
SL_9466C01B2356,01,수도권,코레일,1호선,5,False,I4102,1915,I4102|1915,동두천역
SL_9466C01B2356,01,수도권,코레일,1호선,6,False,I4102,1914,I4102|1914,보산역
SL_9466C01B2356,01,수도권,코레일,1호선,7,False,I4102,1913,I4102|1913,동두천중앙역
SL_9466C01B2356,01,수도권,코레일,1호선,8,False,I4102,1912,I4102|1912,지행역
SL_9466C01B2356,01,수도권,코레일,1호선,9,False,I4102,1911,I4102|1911,덕정역
SL_9466C01B2356,01,수도권,코레일,1호선,10,False,I4102,1910,I4102|1910,덕계역
SL_9466C01B2356,01,수도권,코레일,1호선,11,False,I4102,1909,I4102|1909,양주역
SL_9466C01B2356,01,수도권,코레일,1호선,12,False,I4102,1908,I4102|1908,녹양역
SL_9466C01B2356,01,수도권,코레일,1호선,13,False,I4102,1907,I4102|1907,가능역
SL_9466C01B2356,01,수도권,코레일,1호선,14,False,I4102,1906,I4102|1906,의정부역
SL_9466C01B2356,01,수도권,코레일,1호선,15,False,I4102,1905,I4102|1905,회룡역
SL_9466C01B2356,01,수도권,코레일,1호선,16,False,I4102,1904,I4102|1904,망월사역
SL_9466C01B2356,01,수도권,코레일,1호선,17,False,I4102,1903,I4102|1903,도봉산역
SL_9466C01B2356,01,수도권,코레일,1호선,18,False,I4102,1902,I4102|1902,도봉역
SL_9466C01B2356,01,수도권,코레일,1호선,19,False,I4102,1901,I4102|1901,방학역
SL_9466C01B2356,01,수도권,코레일,1호선,20,False,I4102,1022,I4102|1022,창동역
SL_9466C01B2356,01,수도권,코레일,1호선,21,False,I4102,1021,I4102|1021,녹천역
SL_9466C01B2356,01,수도권,코레일,1호선,22,False,I4102,1020,I4102|1020,월계역
SL_9466C01B2356,01,수도권,코레일,1호선,24,False,I4102,1018,I4102|1018,석계역
SL_9466C01B2356,01,수도권,코레일,1호선,25,False,I4102,1017,I4102|1017,신이문역
SL_9466C01B2356,01,수도권,코레일,1호선,26,False,I4102,1016,I4102|1016,외대앞역
SL_9466C01B2356,01,수도권,코레일,1호선,38,False,I4101,1002,I4101|1002,남영역
SL_9466C01B2356,01,수도권,코레일,1호선,40,False,I4101,1004,I4101|1004,노량진역
SL_9466C01B2356,01,수도권,코레일,1호선,41,False,I4101,1005,I4101|1005,대방역
SL_9466C01B2356,01,수도권,코레일,1호선,42,False,I4101,1032,I4101|1032,신길역
SL_9466C01B2356,01,수도권,코레일,1호선,43,False,I4101,1006,I4101|1006,영등포역
SL_9466C01B2356,01,수도권,코레일,1호선,44,False,I4101,1007,I4101|1007,신도림역
SL_9466C01B2356,01,수도권,코레일,1호선,45,False,I4101,1701,I4101|1701,구로역
SL_9466C01B2356,01,수도권,코레일,1호선,46,True,I4101,1702,I4101|1702,가산디지털단지역
SL_9466C01B2356,01,수도권,코레일,1호선,46,True,I1101,1813,I1101|1813,구일역
SL_9466C01B2356,01,수도권,코레일,1호선,47,True,I1101,1801,I1101|1801,개봉역
SL_9466C01B2356,01,수도권,코레일,1호선,47,True,I4101,1714,I4101|1714,독산역
SL_9466C01B2356,01,수도권,코레일,1호선,48,True,I4101,1703,I4101|1703,금천구청역
SL_9466C01B2356,01,수도권,코레일,1호선,48,True,I1101,1802,I1101|1802,오류동역
SL_9466C01B2356,01,수도권,코레일,1호선,49,True,I4101,1750,I4101|1750,광명역
SL_9466C01B2356,01,수도권,코레일,1호선,49,True,I4101,1704,I4101|1704,석수역
SL_9466C01B2356,01,수도권,코레일,1호선,49,True,I1101,1821,I1101|1821,온수역
SL_9466C01B2356,01,수도권,코레일,1호선,50,True,I4101,1705,I4101|1705,관악역
SL_9466C01B2356,01,수도권,코레일,1호선,50,True,I1101,1803,I1101|1803,역곡역
SL_9466C01B2356,01,수도권,코레일,1호선,51,True,I4101,1706,I4101|1706,안양역
SL_9466C01B2356,01,수도권,코레일,1호선,52,True,I4101,1707,I4101|1707,명학역
SL_9466C01B2356,01,수도권,코레일,1호선,52,True,I1101,1804,I1101|1804,부천역
SL_9466C01B2356,01,수도권,코레일,1호선,53,True,I1101,1822,I1101|1822,중동역
SL_9466C01B2356,01,수도권,코레일,1호선,54,True,I4101,1709,I4101|1709,군포역
SL_9466C01B2356,01,수도권,코레일,1호선,54,True,I1101,1805,I1101|1805,송내역
SL_9466C01B2356,01,수도권,코레일,1호선,55,True,I4101,1729,I4101|1729,당정역
SL_9466C01B2356,01,수도권,코레일,1호선,55,True,I1101,1815,I1101|1815,부개역
SL_9466C01B2356,01,수도권,코레일,1호선,56,True,I1101,1806,I1101|1806,부평역
SL_9466C01B2356,01,수도권,코레일,1호선,56,True,I4101,1710,I4101|1710,의왕역
SL_9466C01B2356,01,수도권,코레일,1호선,57,True,I1101,1807,I1101|1807,백운역
SL_9466C01B2356,01,수도권,코레일,1호선,57,True,I4101,1711,I4101|1711,성균관대역
SL_9466C01B2356,01,수도권,코레일,1호선,58,True,I1101,1808,I1101|1808,동암역
SL_9466C01B2356,01,수도권,코레일,1호선,58,True,I4101,1712,I4101|1712,화서역
SL_9466C01B2356,01,수도권,코레일,1호선,59,True,I1101,1816,I1101|1816,간석역
SL_9466C01B2356,01,수도권,코레일,1호선,59,True,I4101,1713,I4101|1713,수원역
SL_9466C01B2356,01,수도권,코레일,1호선,60,True,I4101,1715,I4101|1715,세류역
SL_9466C01B2356,01,수도권,코레일,1호선,61,True,I1101,1823,I1101|1823,도화역
SL_9466C01B2356,01,수도권,코레일,1호선,61,True,I4101,1716,I4101|1716,병점역
SL_9466C01B2356,01,수도권,코레일,1호선,62,True,I4101,1749,I4101|1749,서동탄역
SL_9466C01B2356,01,수도권,코레일,1호선,62,True,I4101,1717,I4101|1717,세마역
SL_9466C01B2356,01,수도권,코레일,1호선,62,True,I1101,1810,I1101|1810,제물포역
SL_9466C01B2356,01,수도권,코레일,1호선,63,True,I1101,1817,I1101|1817,도원역
SL_9466C01B2356,01,수도권,코레일,1호선,63,True,I4101,1718,I4101|1718,오산대역
SL_9466C01B2356,01,수도권,코레일,1호선,64,True,I1101,1811,I1101|1811,동인천역
SL_9466C01B2356,01,수도권,코레일,1호선,64,True,I4101,1719,I4101|1719,오산역
SL_9466C01B2356,01,수도권,코레일,1호선,65,True,I4101,1720,I4101|1720,진위역
SL_9466C01B2356,01,수도권,코레일,1호선,66,False,I4101,1721,I4101|1721,송탄역
SL_9466C01B2356,01,수도권,코레일,1호선,67,False,I4101,1722,I4101|1722,서정리역
SL_9466C01B2356,01,수도권,코레일,1호선,68,False,I4101,1723,I4101|1723,평택지제역
SL_9466C01B2356,01,수도권,코레일,1호선,69,False,I4101,1724,I4101|1724,평택역
SL_9466C01B2356,01,수도권,코레일,1호선,70,False,I4101,1725,I4101|1725,성환역
SL_9466C01B2356,01,수도권,코레일,1호선,71,False,I4101,1726,I4101|1726,직산역
SL_9466C01B2356,01,수도권,코레일,1호선,72,False,I4101,1727,I4101|1727,두정역
SL_9466C01B2356,01,수도권,코레일,1호선,73,False,I4401,1728,I4401|1728,천안역
SL_9466C01B2356,01,수도권,코레일,1호선,74,False,I4401,1401,I4401|1401,봉명역
SL_9466C01B2356,01,수도권,코레일,1호선,75,False,I4401,1402,I4401|1402,쌍용(나사렛대)역
SL_9466C01B2356,01,수도권,코레일,1호선,76,False,I4401,1403,I4401|1403,아산역
SL_9466C01B2356,01,수도권,코레일,1호선,77,False,I4401,1404,I4401|1404,탕정역
SL_9466C01B2356,01,수도권,코레일,1호선,78,False,I4401,1405,I4401|1405,배방역
SL_9466C01B2356,01,수도권,코레일,1호선,79,False,I4401,1407,I4401|1407,온양온천역
SL_9466C01B2356,01,수도권,코레일,1호선,80,False,I4401,1408,I4401|1408,신창(순천향대)역
SL_851213B20C86,01,수도권,코레일,3호선,1,False,I4106,1958,I4106|1958,대화역
SL_851213B20C86,01,수도권,코레일,3호선,2,False,I4106,1957,I4106|1957,주엽역
SL_851213B20C86,01,수도권,코레일,3호선,3,False,I4106,1956,I4106|1956,정발산역
SL_851213B20C86,01,수도권,코레일,3호선,4,False,I4106,1955,I4106|1955,마두역
SL_851213B20C86,01,수도권,코레일,3호선,5,False,I4106,1954,I4106|1954,백석역
SL_851213B20C86,01,수도권,코레일,3호선,7,False,I4106,1952,I4106|1952,화정역
SL_851213B20C86,01,수도권,코레일,3호선,8,False,I4106,1951,I4106|1951,원당역
SL_851213B20C86,01,수도권,코레일,3호선,9,False,I4106,1948,I4106|1948,원흥역
SL_851213B20C86,01,수도권,코레일,3호선,10,False,I4106,1950,I4106|1950,삼송역
SL_AA31BBF870D0,01,수도권,코레일,4호선,30,False,I4103,1450,I4103|1450,선바위역
SL_AA31BBF870D0,01,수도권,코레일,4호선,31,False,I4103,1451,I4103|1451,경마공원역
SL_AA31BBF870D0,01,수도권,코레일,4호선,32,False,I4103,1452,I4103|1452,대공원역
SL_AA31BBF870D0,01,수도권,코레일,4호선,33,False,I4103,1453,I4103|1453,과천역
SL_AA31BBF870D0,01,수도권,코레일,4호선,34,False,I4103,1454,I4103|1454,정부과천청사역
SL_AA31BBF870D0,01,수도권,코레일,4호선,35,False,I4103,1455,I4103|1455,인덕원역
SL_AA31BBF870D0,01,수도권,코레일,4호선,36,False,I4103,1456,I4103|1456,평촌역
SL_AA31BBF870D0,01,수도권,코레일,4호선,37,False,I4103,1457,I4103|1457,범계역
SL_AA31BBF870D0,01,수도권,코레일,4호선,39,False,I4103,1751,I4103|1751,산본역
SL_AA31BBF870D0,01,수도권,코레일,4호선,40,False,I4103,1763,I4103|1763,수리산역
SL_AA31BBF870D0,01,수도권,코레일,4호선,41,False,I4103,1752,I4103|1752,대야미역
SL_AA31BBF870D0,01,수도권,코레일,4호선,42,False,I4103,1753,I4103|1753,반월역
SL_AA31BBF870D0,01,수도권,코레일,4호선,43,False,I4103,1754,I4103|1754,상록수역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,3,False,I4105,1847,I4105|1847,서울숲역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,4,False,I4105,1848,I4105|1848,압구정로데오역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,5,False,I4105,1849,I4105|1849,강남구청역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,6,False,I4105,1850,I4105|1850,선정릉역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,7,False,I4105,1023,I4105|1023,선릉역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,8,False,I4105,1024,I4105|1024,한티역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,9,False,I4105,1025,I4105|1025,도곡역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,10,False,I4105,1026,I4105|1026,구룡역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,11,False,I4105,1027,I4105|1027,개포동역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,12,False,I4105,1028,I4105|1028,대모산입구역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,13,False,I4105,1030,I4105|1030,수서역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,14,False,I4105,1031,I4105|1031,복정역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,15,False,I4105,1851,I4105|1851,가천대역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,16,False,I4105,1852,I4105|1852,태평역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,17,False,I4105,1853,I4105|1853,모란역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,18,False,I4105,1854,I4105|1854,야탑역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,20,False,I4105,1855,I4105|1855,서현역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,21,False,I4105,1856,I4105|1856,수내역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,22,False,I4105,1857,I4105|1857,정자역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,23,False,I4105,1858,I4105|1858,미금역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,24,False,I4105,1859,I4105|1859,오리역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,25,False,I4105,1862,I4105|1862,죽전역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,26,False,I4105,1861,I4105|1861,보정역
SL_5287D3BFAFEF,01,수도권,코레일,수인분당,27,False,I4105,1863,I4105|1863,구성역
